ID,開放建議標題,建議資料集名稱,建議開放的欄位,建議原因,瀏覽次數,建議者,發表時間,派發機關,分派狀態,回復狀態
32698,一盞LED紅綠燈的耗電量,LED紅綠燈耗電量,資料類型,我們需要這些資料來做報告的研究,1304,,2016/06/2416:04,經濟部,已分派,已回復
32705,包裝食品資訊,包裝食品資訊<br/>,1.包裝產品條碼<br/>2.包裝產品類別<br/>3.包裝產品的營養和成分資訊,因為要製作的app需求，原本希望可以將製造商以及商品代碼一併提供，但考慮到製造商的隱私問題，因此我希望可以提通包裝食品的條碼以及營養和成分,1430,許***翎,2016/06/2417:08,衛生福利部,已分派,已回復
32767,台電專有名詞的解釋和定義,台電專有名詞的解釋和定義,1.專有名詞名稱<br/>2.專有名詞定義,公開台電專有名詞的解釋和定義，以利大眾知悉。,1266,羅***生,2016/06/2714:12,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32768,十年電源發展方案,十年電源發展方案,1.方案名稱<br/>2.方案內容,公開十年電源發展方案，以利大眾知悉。,514,羅***生,2016/06/2714:15,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32769,近十年停電紀錄,近十年停電紀錄,1.電表號碼<br/>2.停電紀錄,公開近十年停電紀錄，以利大眾知悉。,1357,羅***生,2016/06/2714:17,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32770,停電原因分析,停電原因分析,每次停電（event)造成的rootcause，自然、人為？停電、缺電、限電因素？以潛在失效模式和後果分析（FMEA）和失效樹分析（FTA）,公開停電原因分析，以利大眾知悉。,1078,羅***生,2016/06/2714:24,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32771,每次停電造成的損失,每次停電造成的損失,包含內部損失（發、輸、配）、外部損失（用戶，已知經濟金額損失）,公開每次停電造成的損失，以利大眾知悉。,974,羅***生,2016/06/2714:24,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32772,全台用電量數據,全台用電量數據,用電量分地區（行政區、使用分區）、產業、大用戶,公開用電量數據，以利大眾知悉。,3822,羅***生,2016/06/2714:26,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32773,台電配電系統圖,台電配電系統圖,能與十年停電紀錄、停電原因分析、每次停電造成的損失做結合，並有地理資訊（GPS或門牌號）,公開台電配電系統圖，以利大眾知悉。,1285,羅***生,2016/06/2714:28,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32776,台電配電系統說明,台電配電系統說明,台電配電系統說明,公開台電配電系統說明，以利大眾知悉。,556,羅***生,2016/06/2714:30,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32778,台電配電系統耗損紀錄及原因,台電配電系統耗損紀錄及原因,台電配電系統耗損紀錄及原因,公開台電配電系統耗損紀錄及原因，以利大眾知悉。,513,羅***生,2016/06/2714:31,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32780,台電配電失效分析,台電配電失效分析,台電配電失效分析,公開台電配電失效分析，以利大眾知悉。,545,羅***生,2016/06/2714:32,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32781,台電輸電系統圖,台電輸電系統圖,台電輸電系統圖,公開台電輸電系統圖，以利大眾知悉。,1235,羅***生,2016/06/2714:34,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32782,台電輸電系統說明,台電輸電系統說明,台電輸電系統說明,公開台電輸電系統說明，以利大眾知悉。,446,羅***生,2016/06/2714:34,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32783,台電輸電系統耗損紀錄及原因,台電輸電系統耗損紀錄及原因,台電輸電系統耗損紀錄及原因,公開台電輸電系統耗損紀錄及原因，以利大眾知悉。,574,羅***生,2016/06/2714:36,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32784,台電輸電系統失效分析,台電輸電系統失效分析,台電輸電系統失效分析,公開台電輸電系統失效分析，以利大眾知悉。,454,羅***生,2016/06/2714:36,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32785,所有在役供電電力機組興建計劃,所有在役供電電力機組興建計劃,所有在役供電電力機組興建計劃,公開所有在役供電電力機組興建計劃，以利大眾知悉。,578,羅***生,2016/06/2714:39,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32786,台電各電力機組停機紀錄,台電各電力機組停機紀錄,包括預期停機、非預期停機及其原因,公開各電力機組停機紀錄，以利大眾知悉。,559,羅***生,2016/06/2714:46,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32787,台電各電力機組停機損失,台電各電力機組停機損失,台電各電力機組停機損失,公開台電各電力機組停機損失，以利大眾知悉。,609,羅***生,2016/06/2714:47,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32788,台電各機組過去10年發電紀錄,台電各機組過去10年發電紀錄,台電各機組過去10年發電紀錄(以秒計算),公開台電各機組過去10年發電紀錄(以秒計算)，以利大眾知悉。,636,羅***生,2016/06/2714:47,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32789,台電各機組的均化電力成本,台電各機組的均化電力成本,年度、季度、月度,公開台電各機組的均化電力成本，以利大眾知悉。,712,羅***生,2016/06/2714:48,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32790,台電各機組的輔助電力成本,台電各機組的輔助電力成本,台電各機組的輔助電力成本,公開台電各機組的輔助電力成本，以利大眾知悉。,545,羅***生,2016/06/2714:51,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32791,台電各機組的投資效益評估,台電各機組的投資效益評估,台電各機組的投資效益評估,公開台電各機組的投資效益評估，以利大眾知悉。,560,羅***生,2016/06/2714:51,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32792,每日預估尖峰備轉容量率的計算公式和數據來源,每日預估尖峰備轉容量率的計算公式和數據來源,每日預估尖峰備轉容量率的計算公式和數據來源,公開每日預估尖峰備轉容量率的計算公式和數據來源，以利大眾知悉。,693,羅***生,2016/06/2714:52,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32793,今日用電曲線圖-區域別的計算公式和數據來源,今日用電曲線圖-區域別的計算公式和數據來源,今日用電曲線圖-區域別的計算公式和數據來源,公開今日用電曲線圖-區域別的計算公式和數據來源，以利大眾知悉。,687,羅***生,2016/06/2714:52,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32794,今日用電曲線圖-能源別的計算公式和數據來源,今日用電曲線圖-能源別的計算公式和數據來源,今日用電曲線圖-能源別的計算公式和數據來源,公開今日用電曲線圖-能源別的計算公式和數據來源，以利大眾知悉。,790,羅***生,2016/06/2714:53,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32795,今日預估備轉容量率的計算公式和數據來源,今日預估備轉容量率的計算公式和數據來源,今日預估備轉容量率的計算公式和數據來源,公開今日預估備轉容量率的計算公式和數據來源，以利大眾知悉。,645,羅***生,2016/06/2714:53,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32796,備轉容量率燈號說明的計算公式和判定依據,備轉容量率燈號說明的計算公式和判定依據,備轉容量率燈號說明的計算公式和判定依據,公開備轉容量率燈號說明的計算公式和判定依據，以利大眾知悉。,766,羅***生,2016/06/2714:54,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32797,台電備載容量、備載容量率，尖峰負載的計算方式和數據來源,台電備載容量、備載容量率，尖峰負載的計算方式和數據來源,台電備載容量、備載容量率，尖峰負載的計算方式和數據（最小統計區，民生工業分開）來源,公開台電備載容量、備載容量率，尖峰負載的計算方式和數據（最小統計區，民生工業分開）來源，以利大眾知悉。,1646,羅***生,2016/06/2714:55,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32798,台電基、中、尖載機組的決定方式與依據和成本分析,台電基、中、尖載機組的決定方式與依據和成本分析,台電基、中、尖載機組的決定方式與依據和成本分析,公開台電基、中、尖載機組的決定方式與依據和成本分析，以利大眾知悉。,653,羅***生,2016/06/2714:56,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32799,台電外購電之產能上下限,台電外購電之產能上下限,台電外購電之產能上下限,公開台電外購電之產能上下限，以利大眾知悉。,600,羅***生,2016/06/2714:56,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32800,台電設定發電量及備載容量之決策模式,台電設定發電量及備載容量之決策模式,台電設定發電量及備載容量之決策模式,公開台電設定發電量及備載容量之決策模式，以利大眾知悉。,623,羅***生,2016/06/2714:57,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32801,台電機動因應情事變更之決策模式,台電機動因應情事變更之決策模式,台電機動因應情事變更之決策模式,公開台電機動因應情事變更之決策模式，以利大眾知悉。,641,羅***生,2016/06/2714:57,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32802,台電兼顧發電及輪修之決策模式,台電兼顧發電及輪修之決策模式,台電兼顧發電及輪修之決策模式,公開台電兼顧發電及輪修之決策模式，以利大眾知悉。,577,羅***生,2016/06/2714:58,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32803,台電因應未來需求變動之系統發展決策模式,台電因應未來需求變動之系統發展決策模式,台電因應未來需求變動之系統發展決策模式,公開台電因應未來需求變動之系統發展決策模式，以利大眾知悉。,485,羅***生,2016/06/2714:59,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32804,其他台電為維持穩定供電之重大決策及其決策模式,其他台電為維持穩定供電之重大決策及其決策模式,其他台電為維持穩定供電之重大決策及其決策模式,公開其他台電為維持穩定供電之重大決策及其決策模式，以利大眾知悉。,742,羅***生,2016/06/2714:59,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32805,台電總需求:各類別需求及其變動上下限等,台電總需求:各類別需求及其變動上下限等,台電總需求:各類別需求及其變動上下限等,公開台電總需求:各類別需求及其變動上下限等，以利大眾知悉。,508,羅***生,2016/06/2715:00,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
32806,台電管理需求:決策模式,台電管理需求:決策模式,台電管理需求:決策模式,公開台電管理需求:決策模式，以利大眾知悉。,597,羅***生,2016/06/2715:01,"經濟部能源局,台灣電力股份有限公司,經濟部",已分派,已回復
