ID,NAME,PUBLISHED_DATE,VIEWS,DOWNLOADS,COMMENTS
13228,國內主要經濟指標,2015/03/20,2639,1010,0
13229,舊制勞工退休基金每月經營概況,2015/03/20,1760,418,0
13230,舊制勞工退休基金投資運用情形,2015/03/20,2451,509,1
13231,舊制勞工退休準備金收支情形,2015/03/20,1692,321,0
13232,新制勞工退休基金社會責任投資（SRI）比例,2015/03/20,1692,188,0
13233,舊制勞工退休基金預算案,2015/03/20,1546,446,0
13234,新制勞工退休基金預算案,2015/03/20,1635,278,0
13235,舊制勞工退休基金決算,2015/03/20,1633,237,0
13236,新制勞工退休基金決算,2015/03/20,1685,315,0
13237,勞動部勞動基金運用局單位決算,2015/03/20,1598,237,0
13238,勞動部勞動基金運用局性別統計表,2015/03/20,1741,160,0
13239,二審支援檢察官辦案系統 - 重要應用系統簡介,2015/03/19,1043,46,0
13240,偵查筆錄電腦系統 - 重要應用系統簡介,2015/03/19,1355,69,0
13241,檢察書類製作系統 - 重要應用系統簡介,2015/03/19,1124,48,0
13242,檢察書類檢索系統 - 重要應用系統簡介,2015/03/19,7208,864,0
13244,法務部毒品成癮者單一窗口服務系統簡介,2015/03/24,2183,109,0
13252,行政院所屬各機關暨地方政府原住民族公務人員訓練進修性別統計表,2015/03/20,963,59,0
13255,102年中華民國四年期國防總檢討,2015/03/22,2459,205,0
13257,僑務委員會歷年決算書,2015/03/23,1758,250,0
13258,僑務委員會歷年獎補助資料,2015/03/23,1964,199,0
13259,僑務委員會政策宣導廣告資料,2015/03/23,1750,339,0
13261,國防部立院專案報告,2015/03/22,1922,188,0
13262,僑務委員會人力性別統計分析,2015/03/23,1844,194,0
13265,僑務委員會行動應用軟體服務績效調查,2015/03/23,1979,191,0
13266,103年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,5024,517,1
13267,102年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,872,74,0
13268,102年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,1189,80,0
13269,101年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,741,40,0
13270,101年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,2532,121,1
13271,100年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,845,25,0
13272,100年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,1189,67,0
13273,99年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,1092,25,0
13274,99年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,1222,79,0
13275,98年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,1156,27,0
13276,98年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,1279,50,0
13277,97年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,968,99,0
13278,97年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,1282,58,0
13279,96年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,1014,30,0
13280,96年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,1445,33,0
13281,95年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,953,35,0
13282,95年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,1264,47,0
13283,94年門診透析專業醫療服務品質指標統計報表-年報,2015/11/23,925,31,0
13284,94年門診透析專業醫療服務品質指標統計報表-季報,2015/11/23,959,31,0
13286,身心障礙或重大傷病與體位區分標準免役體位判等對照表,2015/03/22,3162,242,0
13287,中正預校學生員額統計表,2015/03/22,2269,156,0
13288,中正預校教師學歷統計表(101-103年),2015/03/22,1764,67,0
13289,臺灣臺北地方法院檢察署偵查終結公告,2015/03/23,5432,363,1
13290,臺灣士林地方法院檢察署偵查終結公告,2015/03/23,7336,264,1
13291,臺灣新北地方檢察署偵查終結公告,2015/03/23,8772,385,0
13292,臺灣桃園地方檢察署偵查終結公告,2015/03/23,5175,229,0
13293,臺灣新竹地方法院檢察署偵查終結公告,2015/03/23,7813,361,2
13294,臺灣苗栗地方法院檢察署偵查終結公告,2015/03/23,2645,141,0
13295,臺灣臺中地方法院檢察署偵查終結公告,2015/03/23,2265,203,0
13296,臺灣彰化地方法院檢察署偵查終結公告,2015/03/23,5909,200,0
13300,臺灣南投地方檢察署偵查終結公告,2015/03/23,3423,99,0
13301,臺灣雲林地方法院檢察署偵查終結公告,2015/03/23,2820,77,0
13302,臺灣嘉義地方法院檢察署偵查終結公告,2015/03/23,5538,225,0
13303,臺灣臺南地方法院檢察署偵查終結公告,2015/03/23,1200,91,0
13304,臺灣高雄地方法院檢察署偵查終結公告,2015/03/23,9686,291,1
13305,臺灣屏東地方檢察署偵查終結公告,2015/03/23,4367,154,0
13306,臺灣臺東地方檢察署偵查終結公告,2015/03/23,1223,63,0
13307,臺灣花蓮地方法院檢察署偵查終結公告,2015/03/23,1906,69,0
13308,臺灣宜蘭地方法院檢察署偵查終結公告,2015/03/23,2871,324,0
13309,臺灣基隆地方檢察署偵查終結公告,2015/03/23,4575,189,0
13310,臺灣澎湖地方檢察署偵查終結公告,2015/03/23,1278,68,0
13311,行政院人事行政總處法定預算,2015/03/23,1316,89,0
13312,金融研訓院金融訓練精選課程,2015/03/24,1661,86,0
13313,建立台商大陸資金匯回無障礙租稅環境之研究,2015/03/23,1124,39,0
13314,政府職能及政事別支出結構之檢討,2015/03/23,1132,51,0
13315,中央政府公債發行制度之檢討與改進,2015/03/23,3063,122,1
13319,勞動部勞工保險局業務說明會相關資訊,2015/03/30,1209,141,0
13320,外籍被保險人應繳保險費統計表,2015/03/30,1165,112,0
13321,外國籍被保險人人數統計,2015/03/30,1687,193,0
13322,就保被保險人人數統計,2015/03/30,1357,132,0
13323,勞保各類續保人員投保人數統計,2015/03/30,1912,196,0
13324,勞工保險年金給付初次核付人數,2015/03/30,1247,215,0
13325,勞保老年給付趨勢分析統計表,2015/03/30,1348,307,0
13326,勞工保險職業病種類表,2015/03/30,1502,193,0
13327,增列勞工保險職業病種類項目,2015/03/30,1493,209,0
13328,申請勞工保險職業病給付核定率-按給付種類、職業病成因及性別分,2015/03/30,1402,165,0
13329,申請勞工保險職業傷害及職業病給付核定率-按給付種類分,2015/03/30,1447,121,0
13330,申請勞工保險職業傷害給付核定率-按給付種類、職業傷害類型及性別分,2015/03/30,1172,107,0
13331,勞工保險職業病給付人次-按職業病成因、性別及年齡組別分,2015/03/30,1126,131,0
13332,勞工保險職業病給付人次-按職業病成因、性別及行業別分,2015/03/30,2022,246,1
13333,勞工保險職業傷害給付人次-按職業傷害類型、性別及年齡組別分,2015/03/30,1413,117,0
13334,勞工保險職業傷害給付人次-按職業傷害類型、性別及行業別分,2015/03/30,1479,202,0
13335,勞工退休金歷年月提繳分級表,2015/03/30,1979,199,0
13336,勞工退休金繳款單補單方式,2015/03/30,1579,111,0
13337,申請墊償應備文件,2015/03/30,1113,110,0
13338,勞工退休金核發概況表,2015/03/30,1359,170,0
13339,勞工退休金欠費移送行政執行案件統計表,2015/03/30,1086,113,0
13340,預繳國民年金保險費件數及金額表,2015/03/30,1205,103,0
13341,政府應計國民年金保險費-按年度別,2015/03/30,1060,120,0
13343,國民年金被保險人保險費收繳情形-按金額,2015/03/30,1271,202,0
13344,國民年金被保險人保險費收繳情形-按人數,2015/03/30,2281,342,1
13345,國民年金投保日數統計表,2015/03/30,1121,189,0
13346,國民年金老年基本保證年金及原住民給付新申請案件統計表,2015/03/30,1850,387,0
13347,國民年金老年基本保證年金及原住民給付每月核定案件及給付金額統計資料,2015/03/30,1314,185,0
13348,國民年金保險各項年金給付每月核定案件及給付金額統計資料,2015/03/30,3548,1656,0
13349,農保生效中身心障礙被保險人人數統計表,2015/03/30,1139,249,0
13350,農保被保險人應負擔保險費金額表,2015/03/30,1374,117,0
13351,勞工保險單位、人數,2015/03/30,1396,491,0
13352,就業保險單位、人數,2015/03/30,1373,288,0
13353,勞工退休金雇主提繳人數,2015/03/30,1297,220,0
13354,勞工退休金個人提繳人數,2015/03/30,1105,195,0
13355,勞工退休金提繳人數(不含重複提繳),2015/03/30,1170,219,0
13356,農民健康保險現金給付件數、金額,2015/03/30,1224,144,0
13357,勞工保險職業災害住院給付件數、金額(地區),2015/03/30,1449,134,0
13358,勞工保險職業災害住院給付件數、金額(年齡),2015/03/30,1197,78,0
13359,勞工保險職業災害住院給付件數、金額(行業),2015/03/30,1058,115,0
13360,勞工保險職業災害門診給付件數、金額(地區),2015/03/30,1170,79,0
13361,勞工保險職業災害門診給付件數、金額(年齡),2015/03/30,1247,107,0
13362,勞工保險職業災害門診給付件數、金額(行業),2015/03/30,1055,113,0
13363,勞工保險預防職業病健檢給付件數、金額(地區),2015/03/30,1137,104,0
13364,勞工保險預防職業病健檢給付件數、金額(年齡),2015/03/30,1048,102,0
13365,勞工保險預防職業病健檢給付件數、金額(行業),2015/03/30,1232,119,0
13366,農保身心障礙給付不給付統計表,2015/03/30,1596,454,0
13367,農保被保險人已領取勞保老年給付人數統計表,2015/03/30,1526,159,0
13373,金融聯合徵信中心個人房屋貸款狀況統計趨勢資料(已去識別化),2015/03/24,4313,702,1
13374,金融聯合徵信中心個人信用貸款狀況統計趨勢資料(已去識別化),2015/03/24,5509,518,4
13375,金融聯合徵信中心個人總貸款狀況統計趨勢資料(已去識別化),2015/03/24,1936,352,0
13376,金融聯合徵信中心企業產業別貸款狀況統計趨勢資料(已去識別化),2015/03/24,1821,328,0
13377,金融聯合徵信中心企業規模別貸款狀況統計趨勢資料(已去識別化),2015/03/24,1664,208,0
13378,金融聯合徵信中心企業總貸款狀況統計趨勢資料(已去識別化),2015/03/24,1748,294,0
13380,法務部102-103年舉辦之電腦教育訓練一覽表,2015/03/24,1218,54,0
13382,國防部施政績效報告,2015/03/24,1807,175,0
13384,國防部廉政工作會報,2015/03/24,1500,94,0
13385,國軍人員財產申報專區,2015/03/24,2506,110,0
13386,東海和平倡議與南海主權維護學術研討會論文集目錄,2015/03/24,1613,56,0
13387,推薦農村優良伴手禮,2015/03/24,1875,270,0
13388,農村田媽媽田園料理及農產加工品,2015/03/24,1651,228,0
13390,行政院人權保障推動小組設置要點,2015/03/27,2535,139,0
13391,法務部人權工作小組第4 屆委員名單,2015/04/16,1065,77,0
13392,公民與政治權利國際公約,2015/03/27,1227,48,0
13401,經濟社會文化權利國際公約,2015/03/27,1092,36,0
13408,中央印製廠預算報表,2015/03/25,1933,266,0
13421,公民與政治權利國際公約及經濟社會文化權利國際公約施行法,2015/04/07,856,81,0
13433,考察聯合國相關非政府組織如何協助各國政府及各國非政府組織完成及參與國家人權報告審查程序之出國報告,2015/03/27,972,22,0
13435,國際公約內國法化委託研究案,2015/03/27,1446,41,0
13436,我國推動兩人權公約大事紀,2015/03/27,769,25,0
13440,人權與監獄－對監獄工作人員開展人權培訓的訓練員指南-英文版,2015/03/27,701,19,0
13441,人權與監獄－監獄工作人員國際人權標準袖珍手冊,2015/03/27,1439,46,0
13443,法務部法醫研究所「案號：721030111、案名：毒化鑑驗研究用三段四極柱質譜儀一組案」決標公告,2015/03/25,1357,43,0
13444,法務部法醫研究所「案號：731030319、案名：毒化鑑驗用氣相層析質譜儀等精密儀器維護案」決標公告,2015/03/25,1677,43,0
13445,法務部法醫研究所「案號：621030425、案名：DNA鑑定試劑套組耗材乙批」決標公告,2015/03/25,1229,30,0
13446,法務部法醫研究所「案號：231030616、案名：本所鑑驗管理系統及生命統計應用系統委外再造案」決標公告,2015/03/25,1391,33,0
13447,法務部法醫研究所「案號：631030820、案名：法醫DNA比對及鑑驗管理系統案」決標公告,2015/03/25,1562,33,0
13448,法務部法醫研究所「案號：521030730、案名：全自動原位雜交免疫染色系統與其相關設備案」決標公告,2015/03/25,1300,28,0
13461,中央造幣廠預算報表,2015/03/26,1586,168,0
13462,營造業家數─按區域別分,2015/03/26,1141,99,0
13463,管理維護公司管理服務人員─按區域別性別分,2015/03/26,1387,58,0
13464,管理維護公司家數─按區域別分,2015/03/26,785,38,0
13465,違反國家公園法案件─按國家公園別分,2015/03/26,849,53,0
13466,都市計畫處數與面積─按區域別及計畫別分,2015/03/26,780,66,0
13469,福建高等檢察署金門檢察分署六十週年史實特刊,2015/03/26,1526,35,0
13470,都市計畫區人口數與人口密度─按區域別分,2015/03/26,3147,595,1
13471,都市計畫公共設施用地計畫面積─按區域別分,2015/03/26,862,84,0
13472,都市計畫公共設施用地已闢建面積─按區域別分,2015/03/26,1169,103,0
13473,日新 司法年刊 第10期,2015/03/26,1466,61,0
13474,都市計畫土地使用分區面積─按區域別分,2015/03/26,1294,219,0
13475,國家公園管理處各項解說服務─按參訪人員屬性分,2015/03/26,755,46,0
13476,國家(自然)公園遊憩據點遊客人次及車輛次─按國家公園別分,2015/03/26,903,176,0
13477,國家公園區域內野生物種數─按國家公園別分,2015/03/26,1179,135,0
13478,國家(自然)公園區域內公共設施─按國家公園別分,2015/03/26,996,73,0
13479,國家(自然)公園面積─按國家公園別及海陸域別分,2015/03/26,1116,180,0
13480,核發建築物建造執照統計─按區域別及構造別分,2015/03/26,1159,113,1
13481,核發建築物建造執照統計─按區域別及用途別分,2015/03/26,973,69,1
13482,核發建築物拆除執照統計─按區域別及構造別分,2015/03/26,954,37,0
13483,核發建築物拆除執照統計─按區域別及用途別分,2015/03/26,885,38,0
13484,核發建築物使用執照統計─按區域別及構造別分,2015/03/26,1123,91,0
13485,政策宣導廣告經費資料集,2015/03/27,1792,179,0
13486,法務部沿革及歷任部長,2015/03/27,1893,56,0
13488,核發建築物使用執照統計─按區域別及用途別分,2015/03/26,3292,356,0
13489,建築師開業家數及人數─按區域別分,2015/03/26,1184,100,0
13490,建築物開工統計─按區域別及構造別分,2015/03/26,2947,112,2
13491,圖利罪構成要件解析,2015/03/26,1723,43,0
13492,雨水下水道系統規劃實施概況─按區域別分,2015/03/26,1161,121,0
13493,污水下水道系統執行概況─按區域別分,2015/03/26,1628,173,1
13494,移民關懷服務─按單位別分,2015/03/26,857,35,0
13495,教師法律手冊,2015/03/26,1927,69,0
13496,移民轉介服務─按單位別分,2015/03/26,802,35,0
13497,移民諮詢服務項目─按單位別分,2015/03/26,773,40,0
13498,移民諮詢服務人次─按單位別分,2015/03/26,840,38,0
13499,查處違法外來人口─按國籍別項目別分,2015/03/26,1489,110,0
13500,全年居留國外之有戶籍國民與全年居留國內之外來人口─按年齡別性別分,2015/03/26,1214,74,0
13501,外籍配偶照顧輔導基金核定補助─按申請機關單位、業務計畫別分,2015/03/26,1000,46,0
